"ContentID","UserID","ContentType","Category","ReactionType","Datetime","Sentiment","Score"
"1f0ed2b8-8531-416f-b694-a40a63f378a0","1932a904-86ba-4438-bb52-b7e6516a4019","photo","animals","cherish","2021-02-28 17:05:59","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","disgust","2021-02-21 14:41:41","negative",0
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","disgust","2020-08-23 12:20:52","negative",0
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","love","2020-09-26 23:58:05","positive",65
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","adore","2021-03-04 06:18:16","positive",72
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","want","2020-07-28 13:07:36","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","worried","2020-10-08 05:31:36","negative",12
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","like","2021-05-03 10:48:50","positive",50
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","disgust","2021-01-05 21:46:55","negative",0
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","scared","2021-01-16 16:14:21","negative",15
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","worried","2020-10-19 00:10:01","negative",12
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2021-03-15 11:08:45","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","indifferent","2020-08-20 23:35:16","neutral",20
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","peeking","2021-01-10 23:37:35","neutral",35
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","heart","2021-01-01 00:41:06","positive",60
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","want","2020-10-26 11:45:35","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","super love","2020-07-15 12:02:16","positive",75
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2020-07-29 08:44:32","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2020-11-21 23:49:41","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","want","2021-01-21 08:46:03","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","disgust","2020-12-10 16:21:01","negative",0
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","dislike","2020-09-20 22:43:24","negative",10
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","adore","2020-12-23 14:29:16","positive",72
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","interested","2021-02-16 21:39:43","positive",30
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","heart","2020-07-28 08:01:07","positive",60
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","super love","2020-12-17 11:44:27","positive",75
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2020-08-12 18:05:25","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","heart","2020-10-30 12:12:50","positive",60
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","adore","2021-02-26 09:50:43","positive",72
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","want","2020-10-08 09:51:35","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","disgust","2021-05-26 03:07:09","negative",0
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","heart","2020-07-24 18:57:46","positive",60
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","worried","2020-11-29 13:04:46","negative",12
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2020-09-04 05:18:32","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","interested","2021-02-24 15:40:06","positive",30
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","hate","2021-02-13 14:03:14","negative",5
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","cherish","2020-11-17 17:54:14","positive",70
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","interested","2021-05-03 06:43:28","positive",30
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","interested","2020-07-11 22:10:32","positive",30
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","like","2021-06-16 19:25:20","positive",50
"65304022-f925-48f0-9dfc-436578f22c77","374634b7-aead-4f2f-9303-c15f456c4094","audio","soccer","indifferent","2021-03-02 13:28:36","neutral",20
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","super love","2020-07-14 19:44:25","positive",75
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","intrigued","2021-02-14 14:49:21","positive",45
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","worried","2020-08-08 20:10:10","negative",12
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","want","2021-05-15 08:27:53","positive",70
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","cherish","2020-07-20 22:16:36","positive",70
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","adore","2021-02-24 06:10:01","positive",72
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","want","2020-08-25 02:27:51","positive",70
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","hate","2020-09-02 09:24:54","negative",5
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","intrigued","2020-12-07 16:37:12","positive",45
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","indifferent","2021-02-22 03:09:17","neutral",20
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","intrigued","2020-07-22 18:57:13","positive",45
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","dislike","2020-10-26 17:27:08","negative",10
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","intrigued","2021-06-11 11:47:00","positive",45
"754eb96d-65d0-416b-aec4-4ba35836157d","0ce03276-e538-4c96-bcae-9844fb0628ac","GIF","tennis","peeking","2021-05-20 00:37:19","neutral",35
"c0ea9b69-639e-42fe-8aa5-67f46036a17c","69f2735b-eee6-4fc1-a934-b31c20beb780","photo","animals","heart","2021-01-11 14:19:06","positive",60
"c0ea9b69-639e-42fe-8aa5-67f46036a17c","69f2735b-eee6-4fc1-a934-b31c20beb780","photo","animals","intrigued","2021-06-09 00:21:54","positive",45
"c0ea9b69-639e-42fe-8aa5-67f46036a17c","69f2735b-eee6-4fc1-a934-b31c20beb780","photo","animals","love","2021-04-20 14:50:08","positive",65
"c0ea9b69-639e-42fe-8aa5-67f46036a17c","69f2735b-eee6-4fc1-a934-b31c20beb780","photo","animals","adore","2020-08-21 10:30:52","positive",72
"c0ea9b69-639e-42fe-8aa5-67f46036a17c","69f2735b-eee6-4fc1-a934-b31c20beb780","photo","animals","want","2020-10-02 01:22:28","positive",70
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","like","2020-09-24 09:13:24","positive",50
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","super love","2020-06-21 19:22:03","positive",75
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","super love","2020-12-09 06:42:55","positive",75
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","love","2020-08-15 12:58:47","positive",65
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","worried","2021-04-26 10:34:19","negative",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","love","2021-03-09 13:50:55","positive",65
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","worried","2020-08-29 07:38:35","negative",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","peeking","2020-07-30 19:52:23","neutral",35
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","dislike","2020-12-10 14:03:39","negative",10
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","want","2020-10-15 19:38:58","positive",70
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","adore","2020-07-18 05:53:24","positive",72
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","super love","2020-09-23 00:17:00","positive",75
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","adore","2021-03-22 04:23:43","positive",72
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","interested","2021-03-23 08:04:51","positive",30
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","indifferent","2021-02-02 16:29:17","neutral",20
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","worried","2021-02-26 09:47:08","negative",12
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","peeking","2020-12-15 01:20:28","neutral",35
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","adore","2021-05-03 04:01:42","positive",72
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","heart","2021-05-24 19:05:12","positive",60
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","scared","2020-10-10 11:33:41","negative",15
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","want","2020-08-15 16:25:45","positive",70
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","indifferent","2020-11-23 13:14:19","neutral",20
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","indifferent","2020-07-31 17:44:50","neutral",20
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","heart","2021-05-02 23:15:14","positive",60
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","disgust","2020-11-01 11:58:08","negative",0
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","intrigued","2021-04-24 17:16:54","positive",45
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","disgust","2021-05-01 16:43:51","negative",0
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","disgust","2020-12-13 12:23:16","negative",0
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","hate","2020-06-30 07:46:51","negative",5
"476e3ce0-3291-4c77-b3a3-deabee114efc","3eb6dad3-c017-4e77-8920-fbdea84b0acc","audio","healthy eating","cherish","2021-03-28 23:18:50","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","indifferent","2021-05-24 09:36:13","neutral",20
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","interested","2021-06-08 07:25:35","positive",30
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","like","2020-10-19 20:46:50","positive",50
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2020-11-06 07:23:17","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","dislike","2021-05-28 06:00:01","negative",10
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","disgust","2021-05-24 16:58:31","negative",0
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2021-06-11 16:17:32","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","super love","2021-03-27 01:14:51","positive",75
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","adore","2021-03-14 01:17:59","positive",72
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","interested","2020-12-26 20:55:05","positive",30
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","disgust","2021-03-08 11:59:23","negative",0
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","adore","2021-03-22 00:24:11","positive",72
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","worried","2021-03-05 00:23:23","negative",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","indifferent","2020-11-03 00:45:54","neutral",20
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","disgust","2021-03-30 06:25:17","negative",0
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","heart","2021-02-02 01:48:30","positive",60
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","peeking","2021-04-10 00:24:25","neutral",35
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","interested","2021-06-14 21:27:45","positive",30
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","indifferent","2021-01-30 02:18:24","neutral",20
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","cherish","2021-04-12 15:08:36","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","worried","2020-08-07 20:51:57","negative",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","peeking","2020-12-26 18:59:21","neutral",35
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","worried","2020-08-01 05:15:51","negative",12
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","peeking","2021-02-09 06:16:27","neutral",35
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2020-08-13 02:29:21","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","intrigued","2020-09-16 13:16:01","positive",45
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","super love","2020-08-30 11:41:20","positive",75
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","like","2020-09-14 06:32:28","positive",50
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","hate","2020-07-06 09:10:58","negative",5
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","super love","2020-12-08 21:46:33","positive",75
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","dislike","2021-02-28 11:34:09","negative",10
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2020-09-05 02:46:10","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","like","2020-12-02 00:46:30","positive",50
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","disgust","2021-04-18 23:07:54","negative",0
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","cherish","2020-12-25 21:06:23","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2020-06-22 16:32:40","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","want","2020-07-29 21:19:50","positive",70
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","interested","2020-12-04 04:22:19","positive",30
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","love","2021-05-11 06:19:27","positive",65
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","indifferent","2020-10-10 21:02:51","neutral",20
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","adore","2021-02-21 21:55:09","positive",72
"83d08b29-6cdc-436c-89a6-20c3d60f7e73","f11e8adf-a550-4e7a-ab81-dbccd952dff8","GIF","soccer","hate","2021-02-03 18:09:18","negative",5
"ae909545-786e-4089-9ef3-61c3c9fd3efd","9e9cf8e7-6731-47da-bc0f-3a487e835586","video","education","super love","2020-11-04 03:53:29","positive",75
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","love","2020-12-11 10:41:16","positive",65
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","dislike","2021-04-03 22:29:53","negative",10
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","heart","2020-12-04 16:12:04","positive",60
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","hate","2020-11-07 02:47:33","negative",5
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","cherish","2020-09-24 13:47:46","positive",70
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","adore","2020-11-08 04:46:11","positive",72
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","cherish","2021-01-29 23:08:39","positive",70
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","peeking","2021-02-13 05:46:48","neutral",35
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","love","2020-11-14 19:00:15","positive",65
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","scared","2020-12-15 07:14:35","negative",15
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","worried","2020-09-02 19:04:41","negative",12
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","heart","2020-08-30 03:27:00","positive",60
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","cherish","2021-06-01 12:56:56","positive",70
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","want","2021-05-18 16:48:02","positive",70
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","peeking","2021-02-22 22:13:59","neutral",35
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","intrigued","2021-02-08 08:37:04","positive",45
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","dislike","2020-09-26 05:20:09","negative",10
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","super love","2020-10-24 18:31:27","positive",75
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","intrigued","2021-02-21 12:00:14","positive",45
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","heart","2020-10-31 20:27:16","positive",60
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","heart","2020-11-28 12:55:15","positive",60
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","adore","2021-02-09 10:00:48","positive",72
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","super love","2021-04-18 04:05:27","positive",75
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","peeking","2021-01-20 02:25:29","neutral",35
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","heart","2021-05-17 08:02:14","positive",60
"f5068d8a-d4ba-49ee-8f30-716c1ec57e04","78703a69-8edc-458f-b0fc-85d96501dcdc","GIF","tennis","worried","2020-11-28 11:15:19","negative",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","interested","2020-07-24 23:54:39","positive",30
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","super love","2021-02-25 13:40:13","positive",75
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","interested","2020-08-09 02:22:27","positive",30
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","want","2021-06-11 23:26:52","positive",70
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","worried","2020-08-19 05:49:12","negative",12
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","adore","2020-08-18 12:53:15","positive",72
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","indifferent","2020-07-17 13:59:27","neutral",20
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","love","2020-08-11 01:29:07","positive",65
"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5","79acce4b-b991-4a68-b762-d496686a4f32","audio","technology","interested","2021-03-17 01:14:22","positive",30
